step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update
36864,0.0,0.0,0.0,-0.013866943307220936,0.00013276121535454877,1.05804031342268,0.008323529735207558,0.1279296875,17.91134810447693,2058.1365391913673,144.0
37120,0.0,500.0,1.0,-0.005925049539655447,0.0001629129214961722,1.1057616546750069,0.0017101193079724908,0.0302734375,18.02753710746765,2059.072172683176,145.0
37376,0.0,0.0,0.0,-0.008689966518431902,8.355061800102703e-05,1.246058814227581,0.012729698792099953,0.0849609375,18.139838218688965,2060.4373395950443,146.0
37632,0.0,500.0,1.0,-0.006403773091733456,0.0001036616390592826,1.2286277785897255,0.010543523589149117,0.05859375,18.2540180683136,2061.573504483588,147.0
37888,0.0,0.0,0.0,-0.008463181089609861,0.00011070314485550625,1.239615947008133,0.004550074692815542,0.064453125,18.368305206298828,2062.683496080385,148.0
38144,0.0,500.0,1.0,-0.01520480850012973,7.721380438852066e-05,1.1202659085392952,0.015234705293551087,0.1748046875,18.48625922203064,2063.3703953768336,149.0
38400,0.0,0.0,0.0,-0.009510255651548505,0.00010531857833484537,1.1176986917853355,0.0041017275070771575,0.07421875,18.604132175445557,2064.057578062243,150.0
38656,0.0,0.0,0.0,-0.008042271074373275,8.619832351541845e-05,1.0775889307260513,0.004538926528766751,0.0283203125,19.130079984664917,2020.6920217263848,151.0
38912,0.0,500.0,1.0,-0.007906777667813003,6.712809420150734e-05,1.0711993128061295,-0.0007328224601224065,0.146484375,19.245553255081177,2021.8696487577733,152.0
39168,0.0,0.0,0.0,-0.011591939255595207,5.1105999432365934e-05,1.161441057920456,0.013180256239138544,0.1484375,19.361932039260864,2022.9386158663135,153.0
39424,0.0,500.0,1.0,-0.00569342722883448,4.4657418470706034e-05,1.1458734050393105,0.0020893459441140294,0.044921875,19.481122970581055,2023.7026407325284,154.0
39680,0.0,0.0,0.0,-0.0098078572191298,5.2692107033180946e-05,1.1277769356966019,0.002141298376955092,0.0361328125,19.596426010131836,2024.859021715718,155.0
39936,1.0,500.0,1.0,-0.010660587111487985,0.014245818776544183,1.2048052102327347,0.004331093281507492,0.109375,19.711880207061768,2025.986338213082,156.0
40192,0.0,0.0,0.0,-0.006264709867537022,0.0009724502688186476,1.2783156409859657,-0.0007291469955816865,0.072265625,19.825303077697754,2027.3082253765658,157.0
40448,0.0,500.0,1.0,-0.005007310537621379,0.0012430843744368758,1.043959192931652,0.005946942255832255,0.03125,19.94527506828308,2027.948968441167,158.0
40704,0.0,0.0,0.0,-0.008987533277831972,0.0005834446292283246,1.1555341258645058,0.007110263337381184,0.0517578125,20.061382055282593,2028.9728737448456,159.0
40960,0.0,500.0,1.0,-0.007560712518170476,0.0006697680973957176,1.1671165823936462,0.006015627761371434,0.037109375,20.177626132965088,2029.9712032567509,160.0
41216,0.0,0.0,0.0,-0.00886526855174452,0.0003336755767122668,1.1787795722484589,0.004839467932470143,0.080078125,20.294872999191284,2030.8577443003653,161.0
41472,0.0,500.0,1.0,-0.004002818372100592,0.000129050643863593,1.150205872952938,0.006183500052429736,0.046875,20.41371202468872,2031.5756365056486,162.0
